,DAY,base,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
175,2020-09-08,USD,1.3819261773,1.6595672465,5.382011031,1.3171828596,0.9181162495,6.8441238863,22.5040305473,6.3137038608,0.7675265168,7.7503606279,6.392023759,306.6355536699,14860.033941451,3.3919389054,73.9126007637,140.2630462452,106.2367416207,1189.7666525244,21.8655070004,4.1685193042,9.0549851506,1.5037759864,48.6491302503,3.7745439118,4.123462028,76.386338566,8.8022910479,1.3703012304,31.4654221468,7.4842596521,1.0,16.9735256682
176,2020-09-09,USD,1.3814660664,1.6612588125,5.3329652595,1.3219230443,0.9178629067,6.8448144058,22.5252696849,6.3197995413,0.7747642912,7.7504459356,6.4019366347,303.8307992865,14784.9995752994,3.4011721736,73.5636626179,140.8307143464,106.2176165803,1187.3269345112,21.7129024038,4.1714940967,9.1013335598,1.5046292364,48.6503015374,3.7796653359,4.1270704154,75.903592967,8.8014949461,1.3690648093,31.366686486,7.4951159433,1.0,16.736940457
177,2020-09-10,USD,1.3741243987,1.6506034264,5.3100683602,1.3153852646,0.9085998818,6.8378766141,22.436492531,6.2793484682,0.7729766225,7.7503586801,6.3608743354,302.0086083214,14949.7847919656,3.4142121698,73.4526120348,138.1551185754,106.135538864,1186.4629926576,21.3644189383,4.1639800827,9.0193265254,1.4969195713,48.604945565,3.7577010718,4.0998396489,75.0189889442,8.7520465862,1.3671195882,31.2650856612,7.4580977298,1.0,16.7607393029
178,2020-09-11,USD,1.370339126,1.6499072043,5.277627805,1.3178673865,0.9091445925,6.8367639615,22.4110005062,6.2765311287,0.7795512063,7.7502108993,6.359878522,301.273831618,14992.9222203476,3.4590855407,73.5980259828,136.4940104606,106.1413868736,1187.0001687194,21.2912940779,4.1525223553,9.0288510208,1.4963725325,48.5498565885,3.7512232158,4.098532141,74.8502615151,8.7491985828,1.3666272988,31.3303526236,7.4713176987,1.0,16.747680108
179,2020-09-14,USD,1.3747894914,1.6468507915,5.313994611,1.3170259347,0.9067025935,6.8193836309,22.4486359043,6.2645671943,0.7762714719,7.7501684069,6.3462445268,301.1535870664,14880.0016840687,3.4360895925,73.5445436174,134.7254968003,105.9447625463,1182.8309195015,21.2017514315,4.1455035365,9.0041259683,1.4936847423,48.4902324015,3.7473896935,4.0906028966,75.4398787471,8.7721455035,1.3646850792,31.3001010441,7.4938531492,1.0,16.661839003
180,2020-09-15,USD,1.3638580558,1.6446350488,5.2364614867,1.3146653212,0.9054826774,6.7714429869,22.5588631012,6.2559704003,0.774428187,7.7500840901,6.3382946519,300.7736293306,14844.9966363942,3.420366633,73.5961150353,135.0487722839,105.4406323579,1177.8758829465,20.9642616885,4.1305079045,8.9945341406,1.4862933064,48.3594012782,3.7387319206,4.0849310461,74.9254120417,8.7487386478,1.3591490077,31.1797847292,7.4859569458,1.0,16.4538345106
181,2020-09-16,USD,1.3627095796,1.6478220575,5.241469374,1.316707389,0.9059735445,6.7595416632,22.5174825175,6.2680933524,0.7702670823,7.7500210633,6.3539472576,302.0810514786,14834.9987362036,3.4197489258,73.5247282838,135.3104726599,105.080461707,1171.7246608813,21.0307523801,4.1305080462,8.9820540905,1.4816749516,48.359592215,3.7463981801,4.0938579493,74.8199511332,8.7722638807,1.3573173814,31.1003454377,7.4968405089,1.0,16.3220153341
182,2020-09-17,USD,1.3691616513,1.6578791218,5.2654912266,1.3195727727,0.910570484,6.7696024413,22.6727134017,6.3063490718,0.7758752225,7.7501059591,6.3929812664,306.145630245,14835.1869119268,3.4230736628,73.6297363737,137.49258286,104.5859116725,1172.4675765025,21.0613715351,4.1385097906,9.0902771891,1.4862253115,48.4589302365,3.7788420785,4.119691447,75.1101975078,8.8225820124,1.3595829448,31.1952191235,7.547427312,1.0,16.3323726371
183,2020-09-18,USD,1.3726020451,1.6528352911,5.2544578721,1.3184315051,0.9106735401,6.7730921998,22.5868334319,6.2877545846,0.7717231471,7.7501056368,6.3732781205,304.8930955802,14735.003802924,3.4235612271,73.5350291558,135.8911518634,104.3606862165,1162.8158539677,20.9028986732,4.1145102679,9.0879743091,1.4779852954,48.4289698301,3.7692892758,4.1054677597,75.334995352,8.788134877,1.3590805375,31.1746809769,7.5720442829,1.0,16.1852446548
184,2020-09-21,USD,1.3777890897,1.6592856537,5.4519385764,1.3238313396,0.9129549504,6.7864596589,22.8896241622,6.3127174005,0.7771952151,7.7499787902,6.3979808263,308.0342750488,14793.4164757784,3.4424365827,73.5513701536,137.1001951302,104.0977347926,1164.7068804615,21.4766267922,4.1225078476,9.2339017562,1.4923220497,48.4788326122,3.8039365403,4.1231865615,76.3404598286,8.8279460422,1.3597183338,31.2403495376,7.6109272928,1.0,16.7486213625
185,2020-09-22,USD,1.3873935264,1.6659284497,5.4239352641,1.3314310051,0.9155025554,6.7759795571,23.0042589438,6.3387563884,0.7814565588,7.7500851789,6.4261499148,308.3901192504,14785.0,3.4433560477,73.4770017036,137.9897785349,104.5826235094,1161.7291311755,21.3964224872,4.1344974446,9.329471891,1.5017035775,48.465076661,3.827427598,4.1408006814,75.936967632,8.8645655877,1.3626916525,31.3798977853,7.6533219761,1.0,16.6762350937
186,2020-09-23,USD,1.4060041054,1.6727677044,5.5164214848,1.3337324666,0.9213992473,6.7937906261,23.0627779678,6.3658056791,0.7858792337,7.7500855286,6.4578344167,312.1878207321,14860.5884365378,3.4541566883,73.5413102976,138.0431063975,105.1231611358,1165.5833048238,22.0953643517,4.1544645912,9.4028395484,1.5186452275,48.5614095108,3.8488710229,4.1640437906,76.7939616832,8.9281560041,1.3675162504,31.5095791995,7.6907287034,1.0,17.0721005816
187,2020-09-24,USD,1.4202662087,1.6795191069,5.5762129669,1.3396307428,0.9250322027,6.8292829541,23.1987977673,6.3911550021,0.7834091885,7.7501073422,6.4860455131,312.9669386003,14890.0042936883,3.4783168742,73.9497638471,138.9437526836,105.3928724775,1174.366680979,22.4183769858,4.168484328,9.5339630743,1.532589094,48.5590382138,3.8894804637,4.1867754401,77.1758694719,9.0848432804,1.3764705882,31.6195792185,7.6299699442,1.0,17.0609703736
188,2020-09-25,USD,1.4223826715,1.6811070999,5.5492521919,1.3374591714,0.9281416538,6.8292074953,23.2998108991,6.4006360667,0.7851383875,7.7501289324,6.4887399003,312.1540312876,14870.0017190992,3.4835826027,73.6784424961,139.0751246347,105.5011174145,1175.4942410177,22.3488052261,4.1675262163,9.5792504728,1.5262162627,48.5052432525,3.9158500946,4.1905621454,77.7075812274,9.1357228812,1.3771703627,31.6150936909,7.6249785113,1.0,17.1050369606
189,2020-09-28,USD,1.4149957155,1.6759211654,5.5314481577,1.3384747215,0.9268209083,6.8131962296,23.2502142245,6.3803770351,0.7755612682,7.7500428449,6.46958012,312.0137103685,14900.0,3.4682090831,73.7150814053,139.1602399314,105.4155955441,1169.4258783205,22.2386461011,4.1754927164,9.4755784062,1.5245072836,48.5107112254,3.8990574122,4.1767780634,78.6762639246,9.0713796058,1.3734361611,31.675235647,7.8040274207,1.0,17.0441302485
190,2020-09-29,USD,1.4024952999,1.6713382328,5.6419415485,1.3378055033,0.9224918817,6.8173816442,23.1994530849,6.3631003247,0.7773286618,7.7500427277,6.4527431208,312.5106819347,14885.4896598872,3.454195864,73.7267133823,138.4378738677,105.6315159802,1167.2278243035,22.2570500769,4.1564689797,9.446504871,1.5167492736,48.4489830798,3.8826696291,4.1634763288,78.7579046317,9.0021363869,1.3688258417,31.6082720902,7.8319090754,1.0,16.9787215861
191,2020-09-30,USD,1.4039972668,1.6704817219,5.6634779638,1.3389135634,0.9227878374,6.8090194739,23.2601639904,6.3599248377,0.7792535019,7.7504270584,6.4541339255,312.2053296891,14945.1998633413,3.4401264093,73.7094294499,138.5377519645,105.7055005125,1168.8674410659,22.3648787154,4.1555346771,9.4813802528,1.5202425692,48.4916296549,3.8829859925,4.1616843184,78.3876836351,9.0291253844,1.369576358,31.6697984284,7.7716091561,1.0,16.8339596857
192,2020-10-01,USD,1.3886147039,1.6642273656,5.6008339006,1.3287950987,0.9178863172,6.7907590197,22.9050374404,6.3326242342,0.7719792376,7.7503403676,6.4355003404,306.2372362151,14825.799863853,3.4237576583,73.0322498298,138.0190605854,105.4969366916,1161.5299523485,21.8485364193,4.1514635807,9.281228727,1.5033185841,48.4436691627,3.8236044929,4.1473791695,77.0975153165,8.9221409122,1.3618107556,31.5699455412,7.7098366236,1.0,16.6246596324
193,2020-10-02,USD,1.3957374254,1.6673486786,5.6299232737,1.3301790281,0.9198635976,6.7907928389,23.0349531117,6.3439045183,0.7730008525,7.7502131287,6.4467178176,305.9505541347,14872.4040920716,3.4308610401,73.3482523444,138.2779198636,105.200341006,1163.410059676,21.873998295,4.1645353794,9.2958226769,1.5067348679,48.4774083546,3.831543052,4.153026428,78.5017050298,8.8874680307,1.3630008525,31.5353793691,7.7397271952,1.0,16.5389599318
194,2020-10-05,USD,1.3918252889,1.6619646499,5.6566961251,1.3268184908,0.916128484,6.8089734874,23.0251529572,6.3222297757,0.7716689327,7.7500849762,6.4309993202,304.3592794018,14721.7963970088,3.4196974847,73.1534670292,138.0013596193,105.5829367777,1158.8375254929,21.4608259687,4.152532291,9.2500849762,1.5043337865,48.4032970768,3.8222297757,4.1417403127,78.6329877634,8.8923351462,1.36021414,31.3103331067,7.7850101971,1.0,16.4383922502
195,2020-10-06,USD,1.3965239508,1.6581602374,5.5415854175,1.3251377702,0.9140313692,6.7919457397,22.9207291225,6.3084357779,0.7720050869,7.7500635863,6.4169563374,304.976685036,14734.9978804578,3.4076303518,73.3967782959,138.0245866893,105.6210258584,1160.2289105553,21.3337007206,4.1535396354,9.2075455702,1.5034336583,48.4417125901,3.804323866,4.1339550657,77.8058499364,8.9137770242,1.3592200085,31.1954217889,7.7681220856,1.0,16.4925816024
196,2020-10-07,USD,1.4018691589,1.661682243,5.56057774,1.3288020391,0.9164825828,6.7913338997,22.9940526763,6.3229396771,0.7766610025,7.7501274427,6.4303313509,305.2251486831,14748.9464740867,3.4022090059,73.2905692438,138.3177570093,105.9728122345,1157.7740016992,21.4621070518,4.1560747664,9.2874256585,1.5175870858,48.4103653356,3.8115548003,4.1417162277,78.1406117247,8.9065420561,1.3589634664,31.2302463891,7.8778249788,1.0,16.6349192863
197,2020-10-08,USD,1.3957501062,1.6623884403,5.5955801105,1.324521887,0.9178920527,6.7908202295,23.0276243094,6.3257968551,0.7737781555,7.7501912452,6.432639184,303.8504037399,14757.5010624734,3.3921801955,73.2562685933,138.3765405865,105.9838504037,1152.1291967701,21.3699957501,4.1524861878,9.2679983,1.5177220569,48.4521886953,3.811559711,4.1443263918,77.405439864,8.879558011,1.3581810455,31.2146196345,7.930641734,1.0,16.574160646
198,2020-10-09,USD,1.3908435778,1.6581602374,5.5782958881,1.3176769818,0.9133531157,6.7017380246,22.9843153879,6.3096227215,0.7729292073,7.7500635863,6.4234845273,302.0601949979,14701.1530309453,3.3793132683,73.0805426028,138.0245866893,105.9347181009,1144.9936413735,21.2660449343,4.1380245867,9.2092412039,1.5108944468,48.395930479,3.7899109792,4.1301398898,77.1015684612,8.8342518016,1.3553200509,31.0546841882,7.9083509962,1.0,16.4743535396
199,2020-10-12,USD,1.3863039241,1.6575981015,5.531655225,1.3130773794,0.910416137,6.7444698703,23.0333079074,6.3081617086,0.7678447326,7.7500635647,6.4168997373,302.4239342317,14728.9516060683,3.3844393593,73.2909568608,138.316806509,105.4411390796,1148.6566658191,21.2501059412,4.1469616069,9.1469616069,1.503856259,48.536316637,3.7977794728,4.129756759,76.9260106789,8.8086278498,1.356979405,31.1500974659,7.8667683702,1.0,16.5107212476
200,2020-10-13,USD,1.3916178841,1.6592856537,5.5475523882,1.3107660982,0.9106642912,6.7352167642,23.2086196657,6.314753542,0.7685670654,7.7500636294,6.4295410198,305.5909052346,14764.8002036141,3.3846610673,73.3223042335,138.4576228048,105.5230338509,1146.1779927038,21.225332994,4.1420208705,9.1561041826,1.5029269534,48.6340884025,3.8051242895,4.1359124459,77.0374989395,8.7749215237,1.3580215492,31.11563587,7.903198439,1.0,16.4966488504
201,2020-10-14,USD,1.3938723404,1.6645106383,5.5681702128,1.3133617021,0.9138723404,6.7312340426,23.245106383,6.3352340426,0.7693191489,7.7500425532,6.449787234,309.3531914894,14733.0042553191,3.3816170213,73.2761702128,138.8936170213,105.2765957447,1146.1276595745,21.3680851064,4.1504680851,9.2100425532,1.5006808511,48.7182978723,3.836,4.1479148936,77.3893617021,8.8215319149,1.3571914894,31.189787234,7.9433191489,1.0,16.5018723404
202,2020-10-15,USD,1.4151136946,1.6719097282,5.6370319713,1.3209950419,0.9144298171,6.7324328945,23.3715164985,6.3625406052,0.7739357155,7.7500427423,6.4812788511,311.6601128398,14770.3966489998,3.3966489998,73.4749529834,139.5110275261,105.2744058813,1148.982732091,21.5044452043,4.1544708497,9.3757907335,1.5183792101,48.7741494273,3.8910924944,4.1686613096,78.1625064114,8.8716019832,1.3621986664,31.2651735339,7.9387929561,1.0,16.6976406223
203,2020-10-16,USD,1.4100161826,1.6657865599,5.6259262414,1.3199046078,0.9131249468,6.6978110893,23.2339664424,6.3384720211,0.7743377906,7.7500212929,6.4577122903,310.331317605,14749.9020526361,3.3790137126,73.3084916106,139.0000851716,105.2636061664,1142.2877097351,21.1838855293,4.1485393067,9.3322544928,1.511455583,48.6738778639,3.8802487011,4.1532237458,77.9973596798,8.8231837152,1.357805979,31.1796269483,7.9465122221,1.0,16.5119666127
204,2020-10-19,USD,1.4064488757,1.6595672465,5.6121340687,1.3171828596,0.9099703012,6.6836656767,23.2040729741,6.3139584217,0.7686720407,7.7500212134,6.4340263046,309.7581671616,14720.101824353,3.3802291048,73.3088672041,138.6508273229,105.311837081,1138.1671616462,21.0537123462,4.1424692406,9.2889266016,1.5062367416,48.5625795503,3.8797624098,4.1381417056,77.5902418328,8.7889690284,1.3568095036,31.1803139584,7.8962240136,1.0,16.4451421298
205,2020-10-20,USD,1.4226079594,1.6560541914,5.6038950042,1.3189669771,0.9080440305,6.6823031329,23.0592718036,6.3018628281,0.773319221,7.750042337,6.4204911092,309.6359017782,14710.49957663,3.3794242168,73.5364098222,138.8653683319,105.6646909399,1140.0084674005,21.1951735817,4.150465707,9.2885690093,1.5246401355,48.5461473328,3.8788314987,4.1287891617,77.9202370872,8.7895850974,1.3578323455,31.299745978,7.900169348,1.0,16.5321761219
206,2020-10-21,USD,1.4118292271,1.6501856227,5.578636517,1.3126054674,0.9040668242,6.6553324333,22.9370570368,6.2801214985,0.7657273034,7.7500843739,6.3917482281,307.12959838,14632.5008437395,3.3867701654,73.7213128586,138.8795140061,104.8515018562,1133.2095848802,21.0384745191,4.1440263247,9.2233378333,1.5081842727,48.5479244009,3.8592642592,4.1139048262,77.1258015525,8.7449375633,1.3556361795,31.2402969963,7.8538643267,1.0,16.4001012487
207,2020-10-22,USD,1.408002707,1.6545131546,5.6161915236,1.3162169021,0.907368243,6.6813298367,23.0352762034,6.2946451231,0.7636663565,7.750105744,6.4113019203,308.4341426275,14741.6969799509,3.3823703578,73.6925809999,139.2437188055,104.6611961763,1134.9801201252,21.1479570256,4.1444886219,9.2483715422,1.5006344641,48.6143304289,3.8730225869,4.1231706285,76.8341087894,8.7759072836,1.3571609847,31.3002284071,7.9362998054,1.0,16.3064884528
208,2020-10-23,USD,1.3982793522,1.6496288799,5.5711875843,1.312668691,0.9037618084,6.6765350877,22.9605263158,6.2758940621,0.7648026316,7.7500843455,6.3915317139,307.1609311741,14684.7503373819,3.3765182186,73.6542678812,139.0856950067,104.7317813765,1128.9811066127,20.8780364372,4.1574730094,9.2086707152,1.4931680162,48.4041835358,3.864962888,4.1109986505,76.4525134953,8.7397098516,1.357034413,31.2550607287,7.963731444,1.0,16.1863191633
209,2020-10-26,USD,1.4038412725,1.6547931297,5.6446399865,1.3182164312,0.9069295203,6.7130890938,23.0941704036,6.2959641256,0.7678737626,7.7500634571,6.4117099585,308.8416955749,14714.400541501,3.3814197479,74.0743717743,139.8595481851,105.0342668584,1132.3377612319,21.0428124207,4.1644809206,9.2617818766,1.4956426094,48.4008799391,3.8750317286,4.1245452238,76.3969032913,8.7549708097,1.3617903376,31.280142144,8.0880785176,1.0,16.2517979524
210,2020-10-27,USD,1.4017072346,1.6529749831,5.6381845842,1.3175287356,0.9070317782,6.7059668695,23.1042934415,6.2885395538,0.7667173766,7.7500845166,6.4017072346,308.8319810683,14658.6967545639,3.3824374577,73.6675963489,139.7058823529,104.5807978364,1126.5128465179,20.8436443543,4.164469236,9.1614266396,1.4907876944,48.3071331981,3.874408384,4.1214503043,76.5474983097,8.7102772143,1.358857336,31.2204192022,8.1529749831,1.0,16.1105476673
211,2020-10-28,USD,1.4157926153,1.6677752196,5.7295983628,1.3283874819,0.9118274068,6.7233734118,23.3836445809,6.3473181547,0.7731048009,7.750063955,6.4618401978,313.0468150422,14742.3978852221,3.3933657372,74.0206361388,140.5303999318,104.3404110173,1136.2752622154,21.2977743668,4.1555385009,9.3538841989,1.5048179415,48.3567834911,3.9397970495,4.1586083397,78.7093885904,8.8436940394,1.3655666411,31.2603393877,8.2634944999,1.0,16.3884198857
212,2020-10-29,USD,1.4245557075,1.6710526316,5.7826384142,1.3378332194,0.9128503076,6.7097573479,23.3834586466,6.3620984279,0.7726418319,7.7524777854,6.4704374573,314.4224196856,14786.5003417635,3.4170369105,74.4074675325,140.977443609,104.3147641832,1133.7320574163,21.3626110731,4.1565276828,9.5262303486,1.5103383459,48.4321599453,3.9495044429,4.165328093,79.5011107314,8.905075188,1.3660287081,31.2696514012,8.3234791524,1.0,16.4321599453
213,2020-10-30,USD,1.4158830569,1.6719097282,5.7793639938,1.3297999658,0.9145153018,6.681313045,23.2954351171,6.3657035391,0.7711403659,7.7539750385,6.4752949222,314.1135236793,14625.0042742349,3.4092152505,74.4670029065,140.5368439049,104.5990767653,1131.988374081,21.2357667977,4.153530518,9.4836724226,1.5015387246,48.4142588477,3.951273722,4.1652419217,79.0396649,8.8604889725,1.3636519063,31.1497691913,8.3723713455,1.0,16.2727816721
214,2020-11-02,USD,1.4188980433,1.678510127,5.7428767594,1.327325781,0.9178681771,6.6908685204,23.2844146928,6.3898901476,0.7728544456,7.7520597322,6.4963096464,314.3151390319,14645.3999313423,3.4055097837,74.4554582904,140.3192584964,104.642979746,1133.3762444216,21.2261414349,4.1574836938,9.5372468246,1.5074665294,48.4097150704,3.9493649159,4.1773086165,80.4539993134,8.8933230347,1.3648300721,31.1096807415,8.4390662547,1.0,16.2179883282
215,2020-11-03,USD,1.4019825671,1.6713382328,5.7034694924,1.3147325244,0.9151427106,6.6824474449,22.9986327124,6.3631857802,0.7694582123,7.7502990942,6.4600068364,310.904118954,14481.5501623654,3.4156554435,74.4056571526,139.8906169885,104.7342334644,1131.2083404546,21.1571526235,4.1560417023,9.4089044608,1.4981199795,48.3541274996,3.9036062212,4.1595453769,79.3860023928,8.8732695266,1.3613912152,31.0451204922,8.5318748932,1.0,16.0383695095
216,2020-11-04,USD,1.3945909052,1.6686289566,5.6957597475,1.3148195546,0.9107584677,6.6579643375,22.8487330433,6.3532121833,0.7674601143,7.7529221056,6.4439894207,309.2056991724,14412.2003242044,3.4106304923,74.3925432984,140.0051190171,104.3511645764,1132.3607200751,21.0284105452,4.1679890794,9.3492876034,1.4965446634,48.3892159372,3.8706595,4.1528026619,78.8900264483,8.8320109206,1.3587577852,31.0297756164,8.4495350226,1.0,16.0472655917
217,2020-11-05,USD,1.3796710249,1.6497680304,5.5593420498,1.3056094475,0.9045972164,6.6074230283,22.5778152678,6.2814846057,0.7629692113,7.7538591312,6.3701391818,301.8388865458,14256.5499789119,3.3770560945,74.0113876002,138.0851961198,103.6355967946,1122.4630957402,20.6677351329,4.1475326866,9.1522564319,1.479544496,48.2648671447,3.8071699705,4.1035849852,77.3892872206,8.6689160692,1.3508224378,30.8097849009,8.4335723323,1.0,15.7649936736
218,2020-11-06,USD,1.3781802864,1.647683235,5.5663016007,1.3079191238,0.899915754,6.6106149958,22.4658803707,6.2757371525,0.7618365628,7.7531592249,6.3681550126,302.4599831508,14273.900589722,3.3762426285,74.1436394271,137.7422072452,103.3361415333,1122.6621735468,20.7952822241,4.1284751474,9.199915754,1.4748946925,48.1819713564,3.8132266217,4.100252738,77.8601516428,8.6609098568,1.347851727,30.5703454086,8.550042123,1.0,15.748357203
219,2020-11-09,USD,1.3661533283,1.6458806699,5.2551544223,1.2949591854,0.9070100143,6.6039720609,22.2797273416,6.2674408819,0.7592695447,7.7529243457,6.3653959438,300.4123537827,14062.5010519229,3.3599259446,73.750736346,137.2549019608,104.9145838593,1112.0339981486,20.108474291,4.108474291,9.0129596903,1.4624253135,48.1469325928,3.7591517294,4.0945047547,75.8868130943,8.5811663721,1.3422536397,30.3803753261,8.0607590676,1.0,15.2575107296
220,2020-11-10,USD,1.3750846883,1.6563346883,5.383045393,1.3036077236,0.9160738482,6.61475271,22.3839769648,6.3046239837,0.755276084,7.7547425474,6.4045562331,302.6422764228,14050.0,3.3777100271,74.2433096206,137.4491869919,105.3184281843,1116.9800135501,20.4102303523,4.1205115176,9.029302168,1.4654471545,48.314701897,3.8101287263,4.1215277778,76.4140413279,8.6382113821,1.3487466125,30.339600271,8.2719342818,1.0,15.5409044715
221,2020-11-11,USD,1.3744688084,1.6622471528,5.4253782084,1.3057963624,0.9173040965,6.6244263131,22.4774774775,6.3260241373,0.7558643549,7.7546319905,6.4282678905,302.5837157913,14171.5026347102,3.3835628081,74.4195138535,138.4497705252,105.4479007309,1114.3464218936,20.4248682645,4.1295257522,9.0747067823,1.4543600204,48.4888662247,3.8137854836,4.1366649669,76.5808261091,8.6476287608,1.349481557,30.329763726,7.8890872004,1.0,15.6654767976
222,2020-11-12,USD,1.3792723264,1.6587227546,5.397167331,1.3097277585,0.9163768976,6.6241200916,22.4450852345,6.3149011958,0.7613009923,7.7541345094,6.4214231193,301.2467135951,14203.4008989908,3.3794419472,74.6891697057,137.4777372572,105.3769824442,1114.7400559749,20.577135103,4.1305232805,9.1305232805,1.4584004749,48.4903740141,3.806801798,4.1288270715,77.386396404,8.6358239335,1.3502671529,30.2900517344,7.7353065898,1.0,15.6821304385
223,2020-11-13,USD,1.3796022006,1.6553533644,5.4598391875,1.314261532,0.9145154465,6.6077867118,22.3961066441,6.3028353788,0.7590605163,7.7535336437,6.4088023699,301.0664409649,14170.0042319086,3.3677528565,74.6390181972,137.0292001693,104.849767245,1110.3173931443,20.5026661024,4.1224714346,9.1513330512,1.4645789251,48.2048243758,3.7992382565,4.1217096911,77.5381294964,8.6785442234,1.3486246297,30.1701227253,7.7277190013,1.0,15.5791790097
224,2020-11-16,USD,1.3715976331,1.6532544379,5.404057481,1.3081994928,0.9145393068,6.5887573964,22.2764158918,6.2958579882,0.7592476754,7.7535925613,6.3964497041,302.7557058326,14100.4987320372,3.3586644125,74.454353339,136.3482671175,104.9450549451,1107.7768385461,20.2746407439,4.1174978867,9.0710059172,1.4562130178,48.168216399,3.7778529163,4.1190194421,76.5136939983,8.667624683,1.3469146238,30.2197802198,7.7556213018,1.0,15.41386306
225,2020-11-17,USD,1.3664366268,1.6460191887,5.4178589463,1.3095438478,0.9102844639,6.5554620434,22.309375526,6.2683049992,0.753955563,7.7528193907,6.368288167,304.2417101498,14121.9996633563,3.3618077765,74.4676822084,135.9198788083,104.1743814173,1106.4972226898,20.3777983504,4.1045278573,9.0626998822,1.4504292207,48.2991078943,3.7842114122,4.1003198115,76.3625652247,8.6159737418,1.3433765359,30.1599057398,7.7487796667,1.0,15.4066655445
226,2020-11-18,USD,1.3672059319,1.6479609033,5.3062015504,1.3072126727,0.9110212336,6.5571284125,22.2455342096,6.2787327267,0.7530586451,7.7523592855,6.3759689922,303.5473542299,14110.9959555106,3.3486686889,74.1582406471,136.0802157061,103.8759689922,1104.271991911,20.2312942366,4.0874620829,9.0255308392,1.4446410516,48.2532861476,3.7659251769,4.1059993259,75.8855746545,8.6059150657,1.3411695315,30.3201887428,7.7148634985,1.0,15.4039433771
227,2020-11-19,USD,1.3752535497,1.6529749831,5.3558992563,1.3100912779,0.912525355,6.58612238,22.2768762677,6.2963150778,0.7553921569,7.753296146,6.3941007437,305.0202839757,14215.7961460446,3.3464334009,74.2030087897,136.3252197431,104.0229885057,1116.5229885057,20.319979716,4.1004901961,9.0348208249,1.4498816768,48.2986815416,3.7790736984,4.1186612576,76.2878634212,8.6257606491,1.345841785,30.4048343475,7.5534989858,1.0,15.4794624746
228,2020-11-20,USD,1.3678664756,1.6486554834,5.3398803001,1.3052347636,0.9113209138,6.5679844896,22.2034898424,6.2791030937,0.7535446346,7.7528449802,6.3782348478,303.0430751075,14195.599763972,3.3387844559,74.1304897581,135.968979179,103.8354547754,1115.4514035236,20.1176768103,4.0924723932,8.9870184608,1.4402764899,48.2222034898,3.7628761696,4.1081513951,76.0871617635,8.6123240327,1.3431678328,30.2807047121,7.6262328247,1.0,15.3580038776
229,2020-11-23,USD,1.364003025,1.6433913117,5.3604739098,1.3049323586,0.9079909251,6.5690278128,22.1082261995,6.2576254096,0.7468952189,7.7520376439,6.353667759,302.672044366,14153.9954625662,3.3398033779,74.0307537182,135.3667759012,103.7475842366,1111.9485757499,19.9964708848,4.0904965969,8.9826905302,1.4353415679,48.1799848752,3.7589278212,4.0954541635,75.9185782707,8.5828921939,1.3406436434,30.2898916057,7.7838837073,1.0,15.3319889085
230,2020-11-24,USD,1.3632532659,1.6483775811,5.389211968,1.3067003793,0.9130214918,6.5867678045,22.1306363253,6.2725663717,0.7502064897,7.7513695744,6.3725242309,304.5512010114,14239.6965865992,3.3383902233,74.0872313527,135.608933839,104.5596291614,1111.4791403287,20.0698693637,4.0874841972,8.9985672145,1.4337126001,48.2368310156,3.7645174884,4.1068689423,75.9476611884,8.6000842815,1.3435313949,30.400337126,7.9605562579,1.0,15.3565950274
231,2020-11-25,USD,1.3616484441,1.6449116905,5.3532380151,1.3017661901,0.9112699748,6.5760302775,22.0142977292,6.2589571068,0.7496131203,7.7511354079,6.3578637511,303.7258200168,14140.0,3.3244743482,73.8889823381,135.3238015139,104.449116905,1106.4928511354,20.0684608915,4.0874684609,8.8719932717,1.4328006728,48.1303616484,3.7576955425,4.0988225399,75.7042052145,8.5246425568,1.342724979,30.3448275862,7.9772918419,1.0,15.2632464256
232,2020-11-26,USD,1.3582352941,1.6435294118,5.3356302521,1.3001680672,0.9086554622,6.5759663866,21.9647058824,6.2537815126,0.7489831933,7.7508403361,6.348907563,303.512605042,14153.8487394958,3.3225210084,73.8365546218,135.5462184874,104.2352941176,1107.7647058824,20.0402521008,4.0674789916,8.8827731092,1.4285714286,48.1151260504,3.7604201681,4.0960504202,75.7271428571,8.5351260504,1.3386554622,30.3,7.888907563,1.0,15.2183193277
233,2020-11-27,USD,1.3573225969,1.640496561,5.369988257,1.2998657943,0.9080691159,6.5779231673,21.9870827042,6.241821842,0.7502264721,7.7507129676,6.3392887099,303.9087401443,14149.2534809596,3.3179835598,74.066012414,133.3668847509,104.2023150478,1105.5527596041,20.0806911592,4.0695353129,8.8600905888,1.4259352458,48.1253145445,3.7667337695,4.087904714,76.3205837947,8.5323771179,1.3382821674,30.3204160376,7.8246938433,1.0,15.3210031874
