,DAY,base,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
172,2020-09-03,RUB,0.0112381648,0.0182271795,0.0219796027,0.0712769365,0.0174090411,0.0121102464,0.0908066193,0.2963279296,0.08361307,0.0100171382,0.1028910179,0.0846851909,4.0238249094,197.0835838508,0.0447020482,0.9761638524,1.8486781109,1.414323041,15.8081645267,0.2890175034,0.0550602647,0.1183547327,0.0197555699,0.6449470401,0.0497502318,0.0544747563,1.0,0.1161947574,0.0181282837,0.417385441,0.0987913354,0.0132756441,0.2225808445
173,2020-09-04,RUB,0.0112393648,0.0183100491,0.0219819496,0.0705551122,0.0174300069,0.0121306464,0.0910455981,0.2971126072,0.0836242456,0.0100395626,0.1031548897,0.0847335709,4.0416755645,196.1652411406,0.044815843,0.9742056579,1.8511233745,1.413799692,15.8370516898,0.2869128837,0.0552279905,0.1188765131,0.0198262394,0.6466006541,0.0500309083,0.0545423893,1.0,0.1165387252,0.0181605656,0.4177896665,0.0991480562,0.0133096557,0.2206040035
174,2020-09-07,RUB,0.0111329936,0.0180710753,0.0217739089,0.0697637913,0.0172383273,0.0120336528,0.0899423422,0.2946680754,0.0828417189,0.0100013248,0.1020238669,0.08389824,4.0069870668,194.716058564,0.0444495904,0.9668837972,1.8358306494,1.3981926698,15.6428580176,0.2840327265,0.0547275701,0.1174007577,0.0196408274,0.6406703843,0.0495462748,0.0540562506,1.0,0.1154380109,0.0179909177,0.4129449997,0.0981573782,0.0131636517,0.2200480723
175,2020-09-08,RUB,0.0111084821,0.018091274,0.0217259693,0.0704577694,0.0172436968,0.0120193776,0.089598795,0.2946080539,0.0826548828,0.0100479553,0.1014626538,0.0836801957,4.0142721778,194.5378482648,0.0444050464,0.9676154421,1.8362320917,1.3907819594,15.5756470969,0.2862489211,0.0545715292,0.1185419451,0.019686452,0.6368826045,0.0494138609,0.0539816688,1.0,0.1152338391,0.0179390877,0.4119247334,0.0979790339,0.0130913462,0.2222063001
176,2020-09-09,RUB,0.0111905265,0.0182002724,0.0218864318,0.0702597209,0.0174158165,0.012092483,0.0901777391,0.2967615735,0.0832608747,0.010207215,0.1021090785,0.0843429986,4.0028513462,194.7865574919,0.0448091064,0.9691723375,1.8553893016,1.3993753448,15.6425656296,0.2860589539,0.0549577949,0.119906492,0.0198228987,0.6409485986,0.049795605,0.0543725304,1.0,0.1159562361,0.0180368907,0.4132437644,0.0987452063,0.0131746069,0.2205026113
177,2020-09-10,RUB,0.0112498594,0.018317021,0.022002475,0.0707829902,0.0175340308,0.0121115986,0.0911486106,0.2990775115,0.0837034537,0.0103037462,0.1033119586,0.0847901901,4.025762178,199.2800089999,0.0455113061,0.979120261,1.84160198,1.4147823152,15.8155023062,0.2847868152,0.0555056812,0.1202272472,0.0199538756,0.6479019012,0.0500899989,0.0546506919,1.0,0.1166644167,0.0182236472,0.4167622905,0.0994161323,0.0133299584,0.2234199573
178,2020-09-11,RUB,0.0112704629,0.01830774,0.0220427714,0.0705091432,0.0176067172,0.0121461779,0.0913392128,0.2994111183,0.0838544983,0.0104148094,0.10354287,0.0849680201,4.0250204277,200.3055422501,0.0462134062,0.9832701248,1.8235609028,1.4180496464,15.8583302809,0.2844518329,0.0554777267,0.1206255107,0.0199915472,0.6486264123,0.0501163675,0.0547564171,1.0,0.1168893522,0.01825815,0.4185737229,0.099816855,0.0133600068,0.2237491195
179,2020-09-14,RUB,0.011161661,0.018223644,0.0218299766,0.0704401266,0.017457954,0.0120188766,0.0903949442,0.2975698832,0.0830405258,0.0102899353,0.1027330443,0.0841232069,3.9919680687,197.2431813413,0.0455473902,0.9748762172,1.7858657654,1.4043601913,15.6791201039,0.2810416955,0.0549510896,0.1193549899,0.0197996705,0.642766574,0.0496738563,0.0542233493,1.0,0.1162799523,0.018089704,0.4149012639,0.0993354347,0.0132555886,0.2208624839
180,2020-09-15,RUB,0.0112231808,0.018202877,0.021950297,0.0698889915,0.0175463209,0.0120851211,0.0903757858,0.3010842715,0.0834959759,0.0103359884,0.1034373236,0.0845947253,4.0143073109,198.1303303094,0.0456502879,0.9822583958,1.8024428375,1.4072746413,15.7206460512,0.2798017537,0.0551282641,0.1200465089,0.0198369721,0.645433905,0.0498993842,0.0545199677,1.0,0.1167659731,0.0181400271,0.4161443211,0.0999121225,0.0133466066,0.2196028565
181,2020-09-16,RUB,0.0112607794,0.0182131846,0.0220238323,0.0700544346,0.017598346,0.0121087161,0.0903441069,0.3009555897,0.0837756943,0.0102949423,0.1035822791,0.0849231677,4.0374398393,198.2759746768,0.0457063774,0.9826888039,1.8084811686,1.4044444044,15.6605911008,0.2810848184,0.0552059709,0.1200489168,0.0198032066,0.6463462149,0.0500721816,0.054716127,1.0,0.1172449828,0.0181411156,0.4156691493,0.1001984149,0.013365419,0.2181505746
182,2020-09-17,RUB,0.0112857264,0.0182287052,0.0220726236,0.0701035465,0.0175684903,0.0121231273,0.0901289394,0.3018593234,0.08396129,0.0103298254,0.1031831391,0.0851146912,4.0759529385,197.5122873346,0.0455740203,0.9802894789,1.8305448184,1.3924329205,15.6099652964,0.2804062861,0.0550991733,0.1210258725,0.0197872641,0.6451711198,0.0503106396,0.0548486302,1.0,0.1174618401,0.0181011765,0.4153260164,0.1004847219,0.0133137714,0.2174454758
183,2020-09-18,RUB,0.0112178175,0.0182199792,0.0219398074,0.069747902,0.0175009171,0.0120883201,0.08990632,0.2998186079,0.0834639274,0.0102438866,0.1028752388,0.0845991706,4.0471641918,195.5930804015,0.0454445004,0.9761071705,1.8038250514,1.3852882811,15.4352681451,0.2774659848,0.054616188,0.1206341657,0.019618841,0.6428482487,0.0500337095,0.0544961573,1.0,0.116654084,0.0180404941,0.4138140692,0.1005116447,0.0132740434,0.2148436405
184,2020-09-21,RUB,0.011113272,0.0180479538,0.0217353374,0.0714161087,0.0173411497,0.011958992,0.0888972856,0.2998360792,0.0826916345,0.0101806462,0.1015186286,0.0838085183,4.0350068069,193.7821243019,0.0450932126,0.9634651182,1.7959047593,1.3635984775,15.256744367,0.2813269247,0.0540016114,0.1209568527,0.0195482455,0.6350345901,0.0498285778,0.054010502,1.0,0.1156391521,0.0178112411,0.4092240158,0.0996971633,0.0130992137,0.219393771
185,2020-09-22,RUB,0.0112170499,0.0182703309,0.0219383062,0.0714268087,0.0175333707,0.0120560852,0.0892316321,0.3029388671,0.0834739204,0.0102908581,0.1020594504,0.0846247897,4.061132922,194.7009534492,0.0453449243,0.9676051598,1.8171620864,1.3772293887,15.2985978688,0.2817655637,0.0544464386,0.1228581043,0.019775659,0.6382277061,0.0504026921,0.0545294448,1.0,0.1167358385,0.0179450365,0.4132361189,0.1007851935,0.0131688166,0.2196062815
186,2020-09-23,RUB,0.0111374078,0.0183087846,0.0217825421,0.0718340526,0.0173676737,0.0119983294,0.0884677711,0.3003202005,0.0828946123,0.0102336071,0.1009205068,0.0840929974,4.0652652095,193.5124599749,0.044979535,0.9576444383,1.7975776138,1.3688987888,15.1780593067,0.2877226785,0.0540988445,0.1224424335,0.0197755812,0.6323597383,0.0501194487,0.0542235835,1.0,0.1162611722,0.0178076013,0.4103132396,0.1001475707,0.0130218572,0.2223104552
187,2020-09-24,RUB,0.0111270228,0.0184029829,0.0217622311,0.0722533223,0.0173581555,0.0119860289,0.0884898739,0.3005965197,0.0828128668,0.0101509603,0.1004213804,0.0840424029,4.0552434426,192.9360096048,0.0450700057,0.9581980009,1.8003522815,1.3656195026,15.2167599668,0.2904842814,0.0540127939,0.1235355447,0.0198583975,0.6291997557,0.0503976242,0.0542497994,1.0,0.1177161118,0.0178355048,0.4097081048,0.0988647099,0.012957418,0.2210661246
188,2020-09-25,RUB,0.0110613351,0.0183042973,0.0216337592,0.0714119794,0.0172114374,0.0119440296,0.0878834135,0.2998396106,0.0823682318,0.0101037553,0.099734528,0.0835020187,4.0170344561,191.358442564,0.0448293789,0.9481499917,1.7897240197,1.3576682706,15.127150047,0.2876013495,0.0536308832,0.1232730491,0.0196405066,0.6242022012,0.0503921243,0.053927327,1.0,0.1175654001,0.0177224711,0.4068469664,0.0981239976,0.0128687573,0.2201205686
189,2020-09-28,RUB,0.0108914428,0.0179850395,0.0213014839,0.0703064416,0.0170124337,0.0117801845,0.0865978618,0.2955175178,0.081096594,0.0098576271,0.0985054762,0.0822303932,3.9657921564,189.3836750342,0.0440820256,0.9369418136,1.7687703125,1.3398652946,14.8637698333,0.2826601696,0.0530718225,0.1204375746,0.0193769659,0.6165863604,0.0495582431,0.0530881597,1.0,0.115300081,0.0174568045,0.4026021835,0.0991916371,0.0127103138,0.2166362432
190,2020-09-29,RUB,0.0108504001,0.0178076767,0.0212212125,0.0716365116,0.0169863014,0.0117130069,0.0865612369,0.2945666621,0.0807931642,0.0098698495,0.0984033636,0.0819313712,3.9679913197,189.00311949,0.0438584023,0.9361182694,1.7577648176,1.3412179574,14.8204530042,0.2826008409,0.0527752611,0.1199435779,0.0192583752,0.6151634342,0.0492987929,0.0528642344,1.0,0.1143013699,0.0173801709,0.4013345992,0.099442832,0.0126971382,0.2155811746
191,2020-09-30,RUB,0.0108960592,0.0179109421,0.0213105126,0.0722495895,0.0170806624,0.0117721024,0.0868633841,0.2967323808,0.0811342362,0.0099410196,0.0988730206,0.0823360715,3.9828365275,190.6575009016,0.0438860577,0.9403190148,1.7673408059,1.3484962893,14.9113660063,0.2853111315,0.0530125969,0.1209549742,0.0193938958,0.6186128663,0.0495356644,0.0530910486,1.0,0.1151855109,0.017471831,0.4040149799,0.0991432429,0.0127571061,0.2147526104
192,2020-10-01,RUB,0.0110369185,0.0180111473,0.0215860052,0.0726461012,0.0172352519,0.011905524,0.088080128,0.297091772,0.0821378511,0.0100130236,0.100526461,0.0834722146,3.9720765962,192.2993212295,0.0444081452,0.9472711219,1.7901881795,1.3683571547,15.0657248496,0.283388334,0.0538469179,0.1203829811,0.0194989239,0.6283428067,0.0495943932,0.0537939407,1.0,0.1157254015,0.0176634844,0.409480713,0.1000011037,0.0129705866,0.2156315877
193,2020-10-02,RUB,0.0108598268,0.0177797084,0.0212396492,0.0717172101,0.0169445877,0.0117177531,0.0865050362,0.2934325198,0.080812315,0.0098469307,0.0987266853,0.0821220102,3.8973746369,189.4532620205,0.0437042869,0.9343523471,1.7614639047,1.3401026254,14.820188418,0.2786436076,0.0530502538,0.1184155513,0.0191936579,0.6175331903,0.0488084055,0.0529036462,1.0,0.1132136942,0.0173626911,0.4017158526,0.0985931094,0.0127385768,0.2106828116
194,2020-10-05,RUB,0.0108066867,0.0177002722,0.0211357179,0.0719379523,0.0168735607,0.011650689,0.0865918196,0.2928179841,0.0804017494,0.0098135522,0.0985602251,0.0817850053,3.8706309916,187.2216332578,0.0434893495,0.9303152419,1.7550059275,1.3427308281,14.7372948486,0.2729239544,0.0528090361,0.1176361886,0.0191310775,0.6155596837,0.048608477,0.0526717912,1.0,0.1130865734,0.0172982635,0.3981831798,0.09900438,0.012717309,0.2090521131
195,2020-10-06,RUB,0.0108965698,0.0179488297,0.0213115111,0.0712232489,0.0170313385,0.0117475919,0.08729351,0.2945887635,0.0810791963,0.0099221985,0.0996077235,0.0824739572,3.919714074,189.3816196661,0.0437965828,0.943332389,1.7739615569,1.3574946607,14.9118467506,0.2741914745,0.0533833849,0.1183400166,0.0193228872,0.6225973064,0.0488950878,0.0531316741,1.0,0.1145643551,0.0174693806,0.4009392843,0.0998398204,0.012852504,0.2119709715
196,2020-10-07,RUB,0.0108729335,0.0179403402,0.0212652833,0.0711611749,0.0170052679,0.0117286333,0.0869117063,0.2942650712,0.0809174581,0.0099392747,0.0991818118,0.0822917969,3.9061013466,188.7487971817,0.0435395748,0.9379318593,1.7701135678,1.3561809909,14.8165464301,0.2746600849,0.0531871286,0.1188552976,0.0194212338,0.6195288758,0.0487781541,0.053003376,1.0,0.1139809615,0.0173912571,0.3996672882,0.1008160137,0.0127974427,0.2128844262
197,2020-10-08,RUB,0.0109808658,0.0180316798,0.0214763774,0.072289236,0.0171114832,0.011858237,0.0877305296,0.2974936174,0.0817228979,0.0099964312,0.1001246328,0.0831031927,3.9254399209,190.6519889093,0.0438235375,0.9463969034,1.787684959,1.3692041617,14.8843440305,0.2760787328,0.053645922,0.119733165,0.019607434,0.6259532764,0.0492414967,0.0535405057,1.0,0.1147149093,0.0175463255,0.4032613172,0.1024558706,0.0129189887,0.2141213935
198,2020-10-09,RUB,0.0109961041,0.0180391087,0.0215061804,0.0723499664,0.017090145,0.0118461029,0.0869209039,0.2981043816,0.0818352058,0.0100248182,0.1005175866,0.0833119826,3.9176919617,190.6725547139,0.0438293713,0.9478476776,1.7901657443,1.3739632048,14.8504584826,0.2758185775,0.0536697848,0.1194429814,0.0195961571,0.6276906092,0.0491547845,0.053567521,1.0,0.1145794045,0.017578372,0.4027762964,0.1025705593,0.0129699048,0.2136707964
199,2020-10-12,RUB,0.0110174627,0.0180212637,0.0215479535,0.0719087754,0.0170693549,0.0118349584,0.0876747645,0.2994215832,0.0820029747,0.0099816008,0.100746984,0.0834165152,3.9313612075,191.4690684735,0.0439960337,0.9527461026,1.7980499091,1.3706825318,14.931967168,0.2762408417,0.0539084449,0.118905966,0.0195493858,0.6309480527,0.0493692503,0.0536847904,1.0,0.1145077949,0.0176400595,0.4049358233,0.1022640886,0.0129995042,0.2146311904
200,2020-10-13,RUB,0.0110127186,0.0180641623,0.021538675,0.0720110656,0.0170146502,0.0118210521,0.0874277703,0.3012639297,0.081969867,0.0099765319,0.1006011843,0.0834598878,3.9667812356,191.6573150331,0.0439352408,0.951774204,1.7972756737,1.3697619381,14.8781828133,0.2755194975,0.0537662947,0.1188525628,0.019509031,0.6313040931,0.0493931441,0.0536870031,1.0,0.1139045484,0.0176280586,0.403902467,0.10258898,0.0129806914,0.2141379079
201,2020-10-14,RUB,0.0109971682,0.0180111621,0.0215082616,0.0719500729,0.01697083,0.0118087592,0.086978803,0.3003656558,0.0818618206,0.0099408902,0.100143513,0.0833420394,3.9973606796,190.3750584225,0.0436961482,0.9468506859,1.794737855,1.3603497099,14.8098864542,0.2761114013,0.05363099,0.1190091551,0.0193913067,0.6295218981,0.0495675364,0.0535979985,1.0,0.1139889478,0.0175371842,0.4030242213,0.10264097,0.0129216727,0.2132317928
202,2020-10-15,RUB,0.0109367908,0.0181047635,0.0213901755,0.072119386,0.0169006229,0.0116990851,0.0861337898,0.2990118609,0.0814014404,0.0099016236,0.0991529456,0.0829205606,3.9873351962,188.9703558285,0.0434562446,0.9400281076,1.7848842614,1.3468657892,14.6999218019,0.2751248161,0.0531517097,0.1199525343,0.0194259278,0.6240095369,0.0497820844,0.0533332604,1.0,0.1135020151,0.0174277762,0.4000021874,0.101567789,0.0127938579,0.2136272414
203,2020-10-16,RUB,0.0109198082,0.0180777425,0.0213569609,0.0721297011,0.0169224268,0.0117071264,0.0858722797,0.297881448,0.0812652127,0.0099277436,0.0993626108,0.0827939858,3.9787413174,189.1077097122,0.0433221551,0.9398842719,1.782112699,1.349579096,14.6452099715,0.2715974697,0.0531882018,0.1196483385,0.0193782916,0.6240451993,0.0497484622,0.0532482607,1.0,0.1131215691,0.0174083582,0.3997523387,0.1018818105,0.0128209468,0.2116990457
204,2020-10-19,RUB,0.010936121,0.0181266206,0.0213888655,0.0723304108,0.0169761407,0.0117278962,0.0861405445,0.2990591655,0.0813756765,0.0099068133,0.0998839678,0.0829231377,3.9922309796,189.7158905119,0.0435651317,0.9448207078,1.7869621752,1.3572819802,14.6689472124,0.2713448476,0.0533890492,0.1197177168,0.0194127084,0.6258851423,0.0500032262,0.053333275,1.0,0.1132741543,0.0174868575,0.4018587031,0.1017682614,0.0128882186,0.2119485871
205,2020-10-20,RUB,0.010866754,0.0182572335,0.0212531975,0.0719183516,0.0169271428,0.011653507,0.0857582495,0.2959343126,0.0808758169,0.0099244978,0.0994612263,0.0823982491,3.9737546157,188.7892045319,0.043370302,0.9437395543,1.7821476618,1.3560622361,14.6304542955,0.2720111536,0.0532655683,0.1192061184,0.0195666773,0.6230236091,0.0497795136,0.0529873794,1.0,0.1128023403,0.0174259268,0.4016895629,0.1013879018,0.0128336365,0.2121679392
206,2020-10-21,RUB,0.010939782,0.0183055372,0.0213960256,0.0723316504,0.0170190188,0.0117219764,0.0862919062,0.2973979729,0.0814269852,0.0099282897,0.1004862733,0.0828743183,3.982190035,189.7225124303,0.0439122848,0.9558579798,1.8006881123,1.3594867054,14.6930023685,0.2727812755,0.0537307391,0.1195882266,0.0195548603,0.6294641148,0.0500385627,0.0533401889,1.0,0.1133853702,0.0175769477,0.4050563672,0.1018318665,0.0129658296,0.2126409181
207,2020-10-22,RUB,0.0110101117,0.0183252299,0.0215335764,0.0730950305,0.0171306328,0.0118094458,0.0869578621,0.2998053412,0.08192514,0.0099391581,0.1008680372,0.0834434345,4.0142867209,191.8639678681,0.0440217296,0.9591128492,1.8122643836,1.3621710179,14.7718264454,0.2752417821,0.0539407392,0.120368046,0.0195308371,0.6327180883,0.0504075943,0.0536632844,1.0,0.1142188986,0.0176635222,0.4073741324,0.1032913628,0.013015053,0.2122298119
208,2020-10-23,RUB,0.0110324011,0.0182895145,0.02157717,0.0728712155,0.0171697258,0.0118212177,0.0873291771,0.3003240216,0.0820887866,0.0100036297,0.1013712171,0.0836013287,4.0176694935,192.0767502077,0.0441649079,0.9633989062,1.8192429346,1.3698932395,14.767089465,0.2730850234,0.0543798081,0.1204495483,0.0195306596,0.633127432,0.0505537714,0.0537719228,1.0,0.1143155333,0.0177500301,0.4088166536,0.1041657243,0.0130800147,0.2117172925
209,2020-10-26,RUB,0.0110749943,0.0183756306,0.0216604739,0.0738857171,0.0172548412,0.0118712864,0.08787122,0.3022919701,0.0824112478,0.0100511111,0.101444733,0.083926307,4.0425944282,192.6046725401,0.0442612148,0.9695991406,1.8306965618,1.3748497954,14.8217756538,0.2754406463,0.0545111221,0.1212324254,0.0195772675,0.6335450503,0.0507223665,0.0539883823,1.0,0.1145985038,0.0178252034,0.4094425402,0.1058691932,0.0130895358,0.212728491
210,2020-10-27,RUB,0.0110410617,0.0183116008,0.0215941085,0.0736560268,0.0172119111,0.0118492674,0.0876053041,0.3018295039,0.0821521237,0.0100162304,0.1012454318,0.0836305219,4.0345143589,191.4980512526,0.0441874331,0.9623775822,1.8250875004,1.3662209758,14.7165207406,0.2722968721,0.0544037275,0.1196829007,0.0194753287,0.6310739641,0.0506144351,0.0538417374,1.0,0.113789182,0.017751819,0.4078568195,0.1065087059,0.0130637842,0.2104647183
211,2020-10-28,RUB,0.0108339427,0.0179875951,0.0211890252,0.0727943447,0.016877116,0.011584735,0.0854202216,0.2970883779,0.0806424528,0.0098222692,0.0984642886,0.0820974513,3.9772487202,187.3016440508,0.0431125917,0.9404295658,1.785433764,1.325641234,14.436337044,0.2705874705,0.0527959698,0.1188407681,0.0191186588,0.614371225,0.0500549823,0.052834972,1.0,0.1123588202,0.0173494759,0.397161507,0.1049874055,0.0127049647,0.2082142954
212,2020-10-29,RUB,0.0107471297,0.0179186894,0.0210192363,0.0727365739,0.0168278557,0.0114822334,0.0843982843,0.2941274459,0.0800252772,0.0097186294,0.0975140814,0.0813880133,3.9549437334,185.9911164226,0.0429809959,0.9359299115,1.7732764022,1.3121170663,14.2605813552,0.2687083347,0.0522826366,0.1198251227,0.0189977012,0.6092010476,0.0496786071,0.0523933321,1.0,0.1120119594,0.017182511,0.3933234531,0.1046963882,0.0125784406,0.206690948
213,2020-10-30,RUB,0.0108154176,0.0179135762,0.0211527937,0.0731197937,0.0168244636,0.0115703337,0.0845311408,0.2947309449,0.0805380887,0.0097563719,0.0981023268,0.0819246252,3.9741251949,185.0337332875,0.0431329669,0.9421472497,1.7780546525,1.3233744968,14.3217759781,0.2686722777,0.052549951,0.1199862428,0.018997281,0.6125311754,0.0499910232,0.0526981222,1.0,0.1121018034,0.0172527541,0.3941030017,0.1059261999,0.0126518755,0.2058812078
214,2020-11-02,RUB,0.0106672356,0.0176361406,0.0208629794,0.0713808736,0.0164979466,0.0114086085,0.0831639021,0.2894127687,0.0794229026,0.0096061657,0.0963539389,0.0807456398,3.906768361,182.0344551709,0.0423286575,0.9254413569,1.7440930183,1.300656035,14.0872579871,0.2638295376,0.0516752893,0.1185428556,0.0187369993,0.6017067577,0.0490884847,0.0519217025,1.0,0.1105392288,0.0169641048,0.3866766228,0.104893061,0.0124294629,0.2015808843
215,2020-11-03,RUB,0.0107645523,0.0176603246,0.0210533114,0.0718447752,0.0165612638,0.0115277591,0.0841766463,0.2897063968,0.0801550096,0.0096926182,0.0976280309,0.0813746333,3.9163594284,182.4194407815,0.0430259157,0.937264189,1.7621572163,1.3193035335,14.2494685002,0.266509863,0.0523523238,0.1185209505,0.0188713367,0.609101429,0.049172475,0.0523964585,1.0,0.1117737291,0.0171490083,0.3910654216,0.1074732905,0.0125966791,0.2020301946
216,2020-11-04,RUB,0.010814669,0.017677658,0.0211513297,0.0721987304,0.0166664864,0.0115446592,0.0843955141,0.2896276509,0.0805325143,0.0097282274,0.0982750603,0.0816831951,3.9194523452,182.6872289574,0.0432327209,0.9429904723,1.7746871857,1.3227421675,14.3536613062,0.2665534731,0.0528329025,0.1185103875,0.0189700109,0.6133755826,0.0490639904,0.0526404014,1.0,0.1119534537,0.0172234419,0.3933295122,0.1071052375,0.0126758736,0.2034131095
217,2020-11-05,RUB,0.0108997766,0.0178276745,0.021317783,0.0718360674,0.0168706742,0.0116889204,0.0853790397,0.2917434193,0.0811673661,0.0098588479,0.100192926,0.0823129326,3.9002670445,184.2186495177,0.0436372554,0.9563518448,1.784293422,1.3391465475,14.5041146656,0.2670619652,0.0535931113,0.1182625756,0.0191182081,0.6236634149,0.0491950515,0.053025233,1.0,0.1120170037,0.0174549022,0.3981143387,0.108975966,0.0129216851,0.2037102839
218,2020-11-06,RUB,0.0108201688,0.0177007141,0.0211620861,0.0714910193,0.0167983121,0.0115581043,0.0849037005,0.2885414412,0.0806026834,0.0097846786,0.0995780134,0.0817896559,3.8846570006,183.3274183077,0.0433629085,0.9522668254,1.7690975979,1.3272019043,14.4189569357,0.2670850465,0.0530242372,0.1181594893,0.0189428695,0.6188270937,0.04897533,0.0526617615,1.0,0.1112367453,0.0173111881,0.3926314651,0.1098128111,0.0128435404,0.2022646613
219,2020-11-09,RUB,0.0110893882,0.0180025129,0.0216886255,0.0692499027,0.0170643506,0.0119521426,0.0870239741,0.2935915534,0.0825893278,0.0100052896,0.1021643159,0.0838801326,3.958689811,185.3088893645,0.0442754915,0.9718518059,1.8086792206,1.3825140308,14.653850291,0.2649798229,0.0541395023,0.1187684569,0.0192711389,0.6344571689,0.0495362972,0.0539554184,1.0,0.1130784918,0.0176875742,0.4003380046,0.1062208141,0.01317752,0.2010561533
220,2020-11-10,RUB,0.0110828253,0.0179951834,0.0216757897,0.0704457623,0.017059793,0.0119882921,0.0865646234,0.2929301549,0.0825060928,0.0098839961,0.1014832145,0.0838138662,3.9605584414,183.8667312426,0.0442027403,0.9715925022,1.7987425426,1.3782601516,14.6174707441,0.2671005223,0.0539234864,0.1181628666,0.0191777209,0.6322751821,0.0498616309,0.0539367858,1.0,0.1130448178,0.0176505075,0.3970422156,0.1082514959,0.0130866001,0.2033776018
221,2020-11-11,RUB,0.0110981633,0.0179479496,0.0217057877,0.0708451251,0.017051218,0.0119782476,0.0865024139,0.2935131236,0.0826058487,0.0098701515,0.1012607513,0.0839409578,3.9511680817,185.0528827479,0.0441828977,0.9717773708,1.8078907941,1.3769491149,14.5512457688,0.2667099495,0.0539237556,0.1184984185,0.018991177,0.63317241,0.049800788,0.0540169802,1.0,0.1129215915,0.0176216636,0.3960490539,0.1030164808,0.0130580989,0.2045613451
222,2020-11-12,RUB,0.0109593485,0.0178231884,0.0214342938,0.0697431019,0.0169245219,0.011841576,0.0855979914,0.2900391578,0.0816022129,0.0098376592,0.1002002273,0.0829787071,3.8927605832,183.5387297896,0.0436697159,0.965145984,1.77651039,1.3616990497,14.40485806,0.2659011927,0.0533753149,0.117986154,0.0188456957,0.6266007498,0.0491921316,0.0533533962,1.0,0.111593566,0.0174483787,0.3914131313,0.0999569298,0.0129221678,0.202647121
223,2020-11-13,RUB,0.010915684,0.0177925649,0.0213488947,0.0704148942,0.0169498741,0.0117943965,0.0852198364,0.2888399139,0.0812869155,0.0097895129,0.0999963978,0.0826535591,3.8828179493,182.7488530345,0.0434335066,0.9626105077,1.7672492367,1.3522349317,14.3196308752,0.2644204372,0.053167022,0.1180236499,0.0188884996,0.6216918655,0.0489983223,0.0531571979,1.0,0.1119261488,0.0173930509,0.3891004712,0.0996634695,0.0128968806,0.2009228119
224,2020-11-16,RUB,0.0110478072,0.0179261719,0.0216073013,0.0706286313,0.0170975864,0.0119526226,0.086112133,0.2911428625,0.0822840678,0.0099230299,0.1013360113,0.0835987569,3.9568826182,184.2872562439,0.0438962523,0.9730853322,1.7820112975,1.3715852609,14.4781513041,0.2649805503,0.0538138688,0.1185540188,0.0190320574,0.6295371963,0.0493748598,0.0538337548,1.0,0.1132820052,0.017603576,0.3949591065,0.1013625261,0.0130695559,0.2014523447
225,2020-11-17,RUB,0.0110212269,0.017894064,0.0215553155,0.0709491481,0.017149029,0.011920559,0.0858465404,0.2921506822,0.0820860978,0.0098733661,0.1015264399,0.0833954196,3.9841735182,184.9335420019,0.0440242908,0.9751857077,1.7799281416,1.3642074636,14.4900478321,0.2668558644,0.0537505235,0.1186798774,0.0189939824,0.6324971896,0.0495558446,0.0536954174,1.0,0.1128298102,0.0175920824,0.3949566866,0.101473538,0.0130954218,0.2017567836
226,2020-11-18,RUB,0.0111035853,0.0180166776,0.0217163922,0.0699237184,0.0172261023,0.0120051965,0.0864081012,0.2931457568,0.0827394766,0.0099236073,0.102158537,0.0840208303,4.0000666215,185.9509665671,0.0441278689,0.97723765,1.7932290337,1.3688500017,14.5518037774,0.266602636,0.0538634925,0.1189360545,0.0190370971,0.6358690221,0.0496263644,0.0541077714,1.0,0.1134064689,0.0176735768,0.3995514152,0.1016644274,0.0131777351,0.2029890852
227,2020-11-19,RUB,0.0110786384,0.0180271604,0.021667601,0.0702064393,0.0171729974,0.0119616059,0.0863325054,0.2920107507,0.0825336403,0.0099018654,0.101632105,0.0838154387,3.9982805953,186.3441379601,0.0438658687,0.9726712148,1.7869843725,1.3635588132,14.6356568192,0.2663592714,0.0537502299,0.1184306444,0.0190054042,0.6331109481,0.0495370237,0.0539884206,1.0,0.1130685834,0.0176416238,0.3985540161,0.0990131149,0.0131082449,0.2029085857
228,2020-11-20,RUB,0.0110788348,0.0179776252,0.021667985,0.0701810946,0.0171544678,0.0119773283,0.086321849,0.2918165079,0.0825251323,0.0099037028,0.1018942592,0.0838280033,3.9828411007,186.5702364888,0.0438810488,0.9742838087,1.7870160488,1.3646908673,14.660178901,0.2644030391,0.0537866349,0.1181147812,0.0189292971,0.633775822,0.0494548105,0.0539927013,1.0,0.1131902391,0.0176530153,0.3979739027,0.1002302182,0.0131428217,0.2018475065
229,2020-11-23,RUB,0.0110679829,0.0179666566,0.0216467609,0.0706081967,0.0171885774,0.0119600623,0.0865272765,0.2912096973,0.082425482,0.0098381086,0.1021098896,0.0836905525,3.98679811,186.4365190308,0.0439919115,0.9751335629,1.7830520405,1.3665638451,14.6465937729,0.2633936428,0.0538800474,0.1183200573,0.0189063283,0.6346270699,0.0495126214,0.0539453485,1.0,0.113053911,0.0176589667,0.3989786465,0.1025293661,0.0131720064,0.2019530563
